timestamp,line
2025-05-08T15:45:33.048654,177.81
2025-05-08T15:45:33.099604,177.84
2025-05-08T15:45:33.150659,177.86
2025-05-08T15:45:33.201810,177.89
2025-05-08T15:45:33.247837,177.91
2025-05-08T15:45:33.299020,177.94
2025-05-08T15:45:33.350040,177.96
2025-05-08T15:45:33.401126,177.99
2025-05-08T15:45:33.452255,178.02
2025-05-08T15:45:33.498121,178.04
2025-05-08T15:45:33.549349,178.06
2025-05-08T15:45:33.600403,178.09
2025-05-08T15:45:33.651409,178.12
2025-05-08T15:45:33.697472,178.14
2025-05-08T15:45:33.748507,178.16
2025-05-08T15:45:33.799651,178.19
2025-05-08T15:45:33.850682,178.21
2025-05-08T15:45:33.901848,178.24
2025-05-08T15:45:33.947802,178.26
2025-05-08T15:45:33.998924,178.29
2025-05-08T15:45:34.049968,178.31
2025-05-08T15:45:34.101087,178.34
2025-05-08T15:45:34.152197,178.36
2025-05-08T15:45:34.198137,178.38
2025-05-08T15:45:34.249247,178.41
2025-05-08T15:45:34.300322,178.43
2025-05-08T15:45:34.351445,178.46
2025-05-08T15:45:34.402496,178.48
2025-05-08T15:45:34.448494,178.50
2025-05-08T15:45:34.499560,178.53
2025-05-08T15:45:34.550523,178.55
2025-05-08T15:45:34.601698,178.58
2025-05-08T15:45:34.647591,178.60
2025-05-08T15:45:34.698779,178.62
2025-05-08T15:45:34.749881,178.65
2025-05-08T15:45:34.800964,178.67
2025-05-08T15:45:34.852057,178.69
2025-05-08T15:45:34.897923,178.71
2025-05-08T15:45:34.948886,178.74
2025-05-08T15:45:35.000012,178.76
2025-05-08T15:45:35.051133,178.79
2025-05-08T15:45:35.102401,178.81
2025-05-08T15:45:35.148327,178.83
2025-05-08T15:45:35.199457,178.85
2025-05-08T15:45:35.250590,178.88
2025-05-08T15:45:35.301631,178.90
2025-05-08T15:45:35.347602,178.92
2025-05-08T15:45:35.398610,178.94
2025-05-08T15:45:35.449765,178.97
2025-05-08T15:45:35.500853,178.99
2025-05-08T15:45:35.551956,179.01
2025-05-08T15:45:35.597942,179.03
2025-05-08T15:45:35.648985,179.06
2025-05-08T15:45:35.700016,179.08
2025-05-08T15:45:35.751078,179.10
2025-05-08T15:45:35.802181,179.12
2025-05-08T15:45:35.848099,179.15
2025-05-08T15:45:35.899174,179.17
2025-05-08T15:45:35.950251,179.19
2025-05-08T15:45:36.001365,179.21
2025-05-08T15:45:36.052459,179.24
2025-05-08T15:45:36.098587,179.26
2025-05-08T15:45:36.149654,179.28
2025-05-08T15:45:36.200771,179.30
2025-05-08T15:45:36.251839,179.32
2025-05-08T15:45:36.297797,179.34
2025-05-08T15:45:36.348882,179.36
2025-05-08T15:45:36.399850,179.39
2025-05-08T15:45:36.450980,179.41
2025-05-08T15:45:36.502099,179.43
2025-05-08T15:45:36.548003,179.45
2025-05-08T15:45:36.599150,179.47
2025-05-08T15:45:36.650228,179.49
2025-05-08T15:45:36.701304,179.51
2025-05-08T15:45:36.752388,179.54
2025-05-08T15:45:36.798286,179.55
2025-05-08T15:45:36.849525,179.58
2025-05-08T15:45:36.900455,179.60
2025-05-08T15:45:36.951669,179.62
2025-05-08T15:45:36.997689,179.64
2025-05-08T15:45:37.048779,179.66
2025-05-08T15:45:37.099842,179.68
2025-05-08T15:45:37.150810,179.70
2025-05-08T15:45:37.202038,179.72
2025-05-08T15:45:37.247878,179.74
2025-05-08T15:45:37.299123,179.76
2025-05-08T15:45:37.350204,179.78
2025-05-08T15:45:37.401214,179.80
2025-05-08T15:45:37.452269,179.82
2025-05-08T15:45:37.498250,179.84
2025-05-08T15:45:37.549346,179.86
2025-05-08T15:45:37.600459,179.88
2025-05-08T15:45:37.651524,179.91
2025-05-08T15:45:37.697516,179.92
2025-05-08T15:45:37.748605,179.94
2025-05-08T15:45:37.799669,179.96
2025-05-08T15:45:37.850786,179.98
2025-05-08T15:45:37.901783,180.01
2025-05-08T15:45:37.947830,180.02
2025-05-08T15:45:37.998942,180.04
2025-05-08T15:45:38.050030,180.06
2025-05-08T15:45:38.101051,180.08
2025-05-08T15:45:38.152218,180.10
2025-05-08T15:45:38.198100,180.12
2025-05-08T15:45:38.249247,180.14
2025-05-08T15:45:38.300353,180.16
2025-05-08T15:45:38.351404,180.18
2025-05-08T15:45:38.402477,180.20
2025-05-08T15:45:38.448498,180.22
2025-05-08T15:45:38.499594,180.24
2025-05-08T15:45:38.550708,180.26
2025-05-08T15:45:38.601802,180.28
2025-05-08T15:45:38.647767,180.30
2025-05-08T15:45:38.698857,180.32
2025-05-08T15:45:38.749917,180.33
2025-05-08T15:45:38.800990,180.35
2025-05-08T15:45:38.852022,180.37
2025-05-08T15:45:38.897997,180.39
2025-05-08T15:45:38.949225,180.41
2025-05-08T15:45:39.000272,180.43
2025-05-08T15:45:39.052391,180.45
2025-05-08T15:45:39.102461,180.47
2025-05-08T15:45:39.148315,180.48
2025-05-08T15:45:39.199517,180.50
2025-05-08T15:45:39.250612,180.52
2025-05-08T15:45:39.301711,180.54
2025-05-08T15:45:39.347653,180.56
2025-05-08T15:45:39.398664,180.58
2025-05-08T15:45:39.449738,180.60
2025-05-08T15:45:39.500857,180.62
2025-05-08T15:45:39.551944,180.63
2025-05-08T15:45:39.597938,180.65
2025-05-08T15:45:39.649026,180.67
2025-05-08T15:45:39.700114,180.69
2025-05-08T15:45:39.751208,180.71
2025-05-08T15:45:39.802271,180.72
2025-05-08T15:45:39.848185,180.74
2025-05-08T15:45:39.899307,180.76
2025-05-08T15:45:39.950316,180.78
2025-05-08T15:45:40.001355,180.80
2025-05-08T15:45:40.047338,180.81
2025-05-08T15:45:40.098469,180.83
2025-05-08T15:45:40.149715,180.85
2025-05-08T15:45:40.200818,180.87
2025-05-08T15:45:40.251894,180.89
2025-05-08T15:45:40.297747,180.90
2025-05-08T15:45:40.348927,180.92
2025-05-08T15:45:40.399897,180.94
2025-05-08T15:45:40.451088,180.96
2025-05-08T15:45:40.502288,180.97
2025-05-08T15:45:40.548175,180.99
2025-05-08T15:45:40.599245,181.01
2025-05-08T15:45:40.650176,181.03
2025-05-08T15:45:40.701255,181.04
2025-05-08T15:45:40.752379,181.06
2025-05-08T15:45:40.798373,181.08
2025-05-08T15:45:40.849497,181.09
2025-05-08T15:45:40.900469,181.11
2025-05-08T15:45:40.951578,181.13
2025-05-08T15:45:40.997618,181.15
2025-05-08T15:45:41.048827,181.16
2025-05-08T15:45:41.099861,181.18
2025-05-08T15:45:41.151026,181.20
2025-05-08T15:45:41.202134,181.21
2025-05-08T15:45:41.248087,181.23
2025-05-08T15:45:41.299174,181.25
2025-05-08T15:45:41.350243,181.26
2025-05-08T15:45:41.401277,181.28
2025-05-08T15:45:41.452357,181.30
2025-05-08T15:45:41.498338,181.31
2025-05-08T15:45:41.549426,181.33
2025-05-08T15:45:41.600485,181.35
2025-05-08T15:45:41.651613,181.36
2025-05-08T15:45:41.697560,181.38
2025-05-08T15:45:41.748677,181.40
2025-05-08T15:45:41.799726,181.41
2025-05-08T15:45:41.850811,181.43
2025-05-08T15:45:41.901925,181.45
2025-05-08T15:45:41.947935,181.46
2025-05-08T15:45:41.999003,181.48
2025-05-08T15:45:42.050091,181.50
2025-05-08T15:45:42.101176,181.51
2025-05-08T15:45:42.152249,181.53
2025-05-08T15:45:42.198230,181.54
2025-05-08T15:45:42.249295,181.56
2025-05-08T15:45:42.300389,181.58
2025-05-08T15:45:42.351477,181.59
2025-05-08T15:45:42.397497,181.61
2025-05-08T15:45:42.448549,181.62
2025-05-08T15:45:42.499657,181.64
2025-05-08T15:45:42.550728,181.66
2025-05-08T15:45:42.601819,181.67
2025-05-08T15:45:42.647794,181.69
2025-05-08T15:45:42.699075,181.70
2025-05-08T15:45:42.750459,181.72
2025-05-08T15:45:42.801130,181.74
2025-05-08T15:45:42.852210,181.75
2025-05-08T15:45:42.898045,181.77
2025-05-08T15:45:42.949197,181.78
2025-05-08T15:45:43.000287,181.80
2025-05-08T15:45:43.051420,181.81
2025-05-08T15:45:43.102876,181.83
2025-05-08T15:45:43.148442,181.84
2025-05-08T15:45:43.199564,181.86
2025-05-08T15:45:43.250606,181.88
2025-05-08T15:45:43.301717,181.89
2025-05-08T15:45:43.347672,181.91
2025-05-08T15:45:43.398769,181.92
2025-05-08T15:45:43.449896,181.94
2025-05-08T15:45:43.500980,181.95
2025-05-08T15:45:43.552058,181.97
2025-05-08T15:45:43.597920,181.98
2025-05-08T15:45:43.649123,182.00
2025-05-08T15:45:43.700222,182.01
2025-05-08T15:45:43.751312,182.03
2025-05-08T15:45:43.802391,182.04
2025-05-08T15:45:43.848256,182.06
2025-05-08T15:45:43.899400,182.07
2025-05-08T15:45:43.950531,182.09
2025-05-08T15:45:44.001628,182.10
2025-05-08T15:45:44.047504,182.12
2025-05-08T15:45:44.098549,182.13
2025-05-08T15:45:44.149651,182.15
2025-05-08T15:45:44.200847,182.16
2025-05-08T15:45:44.251948,182.18
2025-05-08T15:45:44.297775,182.19
2025-05-08T15:45:44.348850,182.21
2025-05-08T15:45:44.399946,182.22
2025-05-08T15:45:44.451193,182.24
2025-05-08T15:45:44.502257,182.25
2025-05-08T15:45:44.548148,182.26
2025-05-08T15:45:44.599363,182.28
2025-05-08T15:45:44.650458,182.29
2025-05-08T15:45:44.701536,182.31
2025-05-08T15:45:44.747520,182.32
2025-05-08T15:45:44.798435,182.34
2025-05-08T15:45:44.849506,182.35
2025-05-08T15:45:44.900577,182.37
2025-05-08T15:45:44.951648,182.38
2025-05-08T15:45:44.997630,182.39
2025-05-08T15:45:45.048712,182.41
2025-05-08T15:45:45.099917,182.42
2025-05-08T15:45:45.151080,182.44
2025-05-08T15:45:45.202179,182.45
2025-05-08T15:45:45.248044,182.47
2025-05-08T15:45:45.299249,182.48
2025-05-08T15:45:45.350226,182.49
2025-05-08T15:45:45.401374,182.51
2025-05-08T15:45:45.452508,182.52
2025-05-08T15:45:45.498489,182.54
2025-05-08T15:45:45.549564,182.55
2025-05-08T15:45:45.600626,182.56
2025-05-08T15:45:45.651741,182.58
2025-05-08T15:45:45.697598,182.59
2025-05-08T15:45:45.748776,182.61
2025-05-08T15:45:45.799899,182.62
2025-05-08T15:45:45.850948,182.63
2025-05-08T15:45:45.902060,182.65
2025-05-08T15:45:45.948020,182.66
2025-05-08T15:45:45.999156,182.67
2025-05-08T15:45:46.050200,182.69
2025-05-08T15:45:46.101308,182.70
2025-05-08T15:45:46.152421,182.72
2025-05-08T15:45:46.198258,182.73
2025-05-08T15:45:46.249480,182.74
2025-05-08T15:45:46.300593,182.76
2025-05-08T15:45:46.351556,182.77
2025-05-08T15:45:46.397482,182.78
2025-05-08T15:45:46.448568,182.80
2025-05-08T15:45:46.499774,182.81
2025-05-08T15:45:46.550744,182.82
2025-05-08T15:45:46.601944,182.84
2025-05-08T15:45:46.647797,182.85
2025-05-08T15:45:46.699026,182.86
2025-05-08T15:45:46.750104,182.88
2025-05-08T15:45:46.801155,182.89
2025-05-08T15:45:46.852253,182.90
2025-05-08T15:45:46.898218,182.92
2025-05-08T15:45:46.949327,182.93
2025-05-08T15:45:47.000442,182.94
2025-05-08T15:45:47.051477,182.96
2025-05-08T15:45:47.097440,182.97
2025-05-08T15:45:47.148565,182.98
2025-05-08T15:45:47.199654,182.99
2025-05-08T15:45:47.250721,183.01
2025-05-08T15:45:47.301849,183.02
2025-05-08T15:45:47.347704,183.03
2025-05-08T15:45:47.398836,183.05
2025-05-08T15:45:47.449963,183.06
2025-05-08T15:45:47.501072,183.07
2025-05-08T15:45:47.552141,183.09
2025-05-08T15:45:47.598153,183.10
2025-05-08T15:45:47.649237,183.11
2025-05-08T15:45:47.700321,183.12
2025-05-08T15:45:47.751400,183.14
2025-05-08T15:45:47.802553,183.15
2025-05-08T15:45:47.848345,183.16
2025-05-08T15:45:47.899510,183.17
2025-05-08T15:45:47.950546,183.19
2025-05-08T15:45:48.001622,183.20
2025-05-08T15:45:48.047534,183.21
2025-05-08T15:45:48.098772,183.22
2025-05-08T15:45:48.149867,183.24
2025-05-08T15:45:48.201001,183.25
2025-05-08T15:45:48.251978,183.26
2025-05-08T15:45:48.297896,183.27
2025-05-08T15:45:48.349114,183.29
2025-05-08T15:45:48.399961,183.30
2025-05-08T15:45:48.451112,183.31
2025-05-08T15:45:48.502226,183.33
2025-05-08T15:45:48.548257,183.34
2025-05-08T15:45:48.599460,183.35
2025-05-08T15:45:48.650560,183.36
2025-05-08T15:45:48.701606,183.37
2025-05-08T15:45:48.747647,183.39
2025-05-08T15:45:48.798670,183.40
2025-05-08T15:45:48.849750,183.41
2025-05-08T15:45:48.900782,183.42
2025-05-08T15:45:48.951912,183.44
